name,category,lat,lon
True care Clinic,clinic,1.3144784,103.8541035
Kang Clinic,clinic,1.3739658,103.85489
Atrio Family Clinic,clinic,1.3738781,103.8549642
Gainhealth Clinic and Homecare,clinic,1.3733471,103.8546373
Immanuel Dialysis Centre,clinic,1.3722759,103.8553457
Chua Medico Clinic,clinic,1.3723173,103.8550581
Vital Care,clinic,1.3725978,103.8540144
Shenton Family Medical Clinic,clinic,1.2760068,103.8411354
Clementi Family Healthpoint Clinic & Surgery,clinic,1.3210349,103.7669293
Joash Family Clinic and Surgery,clinic,1.3630401,103.8885051
Cornerstone Medical,clinic,1.3084808,103.7847028
DA Clinic @ Taman Jurong,clinic,1.3266952,103.7232314
W Y Teh Family Clinic And Surgery,clinic,1.3588127,103.9548835
Etern Medical Clinic,clinic,1.4042887,103.9017647
My Family Clinic (Clementi 325),clinic,1.3152781,103.7668558
Frontier Family Medicine Clinic,clinic,1.3142867,103.7651961
Healthway Medical,clinic,1.3626523,103.8507325
Pinnacle Family Clinic,clinic,1.4167142,103.9017682
L&L Family Medicine Clinic,clinic,1.3529096,103.8362889
Y. C. Goh Clinic & Surgery for Women,clinic,1.3549123,103.8308474
KidsNexus Paediatric Centee,clinic,1.3550521,103.8306268
SpecialKids Child Health & Development Clinic,clinic,1.3550308,103.830618
Chung Hwa Medical Institution,clinic,1.440225,103.8021087
Elyon Family Clinic & Surgery,clinic,1.2739437,103.8085649
NKF Dialysis Centre,clinic,1.2825995,103.8234166
Ma Kuang TCM Medical Centre,clinic,1.3687218,103.8555019
中华医院,clinic,1.3322949,103.8513408
Blessed health tcm,clinic,1.3708296,103.8570836
T Medical Clinic (City Gate),clinic,1.3019416,103.8623493
GoodDoctors Medical Clinic,clinic,1.3167036,103.8977913
Ban Kok Clinic & Surgery,clinic,1.3316487,103.8675772
Chan Family Clinic,clinic,1.3035333,103.9005451
Insync Medical,clinic,1.3048875,103.9040216
AMK Specialist Centre,clinic,1.3723779,103.8471951
Raffles Medical,clinic,1.3349022,103.962505
Northeast Medical Group,clinic,1.3427788,103.9536387
Slikroutes @ Sengkang Clinic,clinic,1.3825278,103.8911956
Mutual Healthcare Medical Clinic,clinic,1.3914507,103.8901654
Kidslink Children's Clinic,clinic,1.3898718,103.8985765
Kenneth Tan Medical Clinic,clinic,1.3999411,103.9191908
Hougang Family Medicine Clinic,clinic,1.3751487,103.8828083
Shenton Medical Group,clinic,1.3356811,103.9629861
Trinity Medical (Punggol),clinic,1.4021598,103.9013551
,clinic,1.302075,103.7980969
24 Hr Clinic,clinic,1.3728753,103.8538831
Zenith Medical Clinic,clinic,1.4051418,103.8976301
Etern Medical Clinic (Punggol Sumang LRT),clinic,1.4083592,103.8990035
Family Healthcare Clinic & Surgery,clinic,1.3737179,103.8908413
College Clinic,clinic,1.3024931,103.77589
PanHealth Family Clinic (Hougang),clinic,1.3751009,103.8821732
Elissa Medical Clinic,clinic,1.3757868,103.8796958
Crawfurd Medical,clinic,1.2957062,103.8585405
,clinic,1.3779293,103.9556067
Health way Medical,clinic,1.3834403,103.8971415
Chiropractic First,clinic,1.3727302,103.8936732
Raffles Medical,clinic,1.3713249,103.8939429
Grace (SL) Medical Centre,clinic,1.3718288,103.8935956
The Clinic @ Campus,clinic,1.2963561,103.8500685
Healthway Medical,clinic,1.3688314,103.8565262
Family Clinic,clinic,1.3209029,103.9047441
Bethesda Medical,clinic,1.3338071,103.8875457
Frontier Family Medicine Clinic,clinic,1.3337201,103.8874844
Healthway Medical,clinic,1.4531482,103.8165964
Temasek Medical Centre,clinic,1.4529786,103.8169122
Sembawang Polyclinic,clinic,1.4482078,103.8228151
Compassvale 297A Medical Clinic,clinic,1.3950826,103.900574
Parkway MediCentre,clinic,1.3386411,103.8720397
OEI & KOH,clinic,1.3357219,103.8566962
National Health Group Diagnostics X-Ray,clinic,1.3345021,103.858959
Oaklife Family Clinic,clinic,1.3267682,103.8424618
Intemedical Teck Ghee,clinic,1.3641077,103.84861
Parklane Medical Centre,clinic,1.3006418,103.8493335
Proventia Medical & Dental,clinic,1.3166845,103.7827841
Pulse TCM Clinic,clinic,1.3165315,103.7827039
Q&M Dental Center (Balestier),clinic,1.3263295,103.8427332
Medlife Clinic & Surgery,clinic,1.3741186,103.8870422
MyCLINQ,clinic,1.3740616,103.8938451
Eiddwen Family Medicine Clinic,clinic,1.3096209,103.884491
Ally Health,clinic,1.3150925,103.7668554
The Neptune Clinic,clinic,1.313717,103.7670566
Canterbury Family Clinic & Surgery,clinic,1.3140032,103.7670575
Kinsway Medical Clinic(Beauty World),clinic,1.3418231,103.7760786
Prohealth Medical Group,clinic,1.3560251,103.7405206
K C Yeo Surgery & Clinic for Women,clinic,1.3254703,103.8423768
,clinic,1.3220087,103.853098
Novena Specialist Center,clinic,1.3201236,103.8446597
,clinic,1.3364427,103.7870051
Balestier Medical Clinic,clinic,1.3213048,103.8532002
Healthmark Medical Clinic,clinic,1.3994341,103.9159399
St John Singapore Dementia Centre,clinic,1.3016846,103.8634603
"Japanese Association Clinic, Singapore",clinic,1.330635,103.8157691
LKF Medical,clinic,1.2867403,103.8477685
Peace Family TCM Clinic,clinic,1.2834149,103.8429716
Quantum Medical Imaging,clinic,1.3095086,103.8644963
The Clinic @ Aperia,clinic,1.3096636,103.8640917
MobileDoctorClinic,clinic,1.2848614,103.8469329
NKF Dialysis Center,clinic,1.3961432,103.8914706
Singapore Orthopaedic Clinic,clinic,1.3220092,103.8441955
The Other Clinic,clinic,1.3150224,103.8811219
Healthway Medical,clinic,1.3197988,103.861451
El Shaddai,clinic,1.3204719,103.8619888
Tan Teoh Clinic & Surgery,clinic,1.3192674,103.8609969
Yooi Clinic,clinic,1.3204059,103.8619348
HC Endoscopy & Piles Centre,clinic,1.3331325,103.8491921
Zara Clinic,clinic,1.3773537,103.7555006
Health Partners Medical Clinic,clinic,1.3130921,103.9262669
Fullerton Health Hub,clinic,1.373491,103.9483825
Parkway Shenton Medical Clinic,clinic,1.3739779,103.9485133
Sunbeam Medical Clinic,clinic,1.3806587,103.7697056
Winsome,clinic,1.3242466,103.8565822
Ooagachaga,clinic,1.2834262,103.8440475
OrthoSportsAtConnexion,clinic,1.3125904,103.8539957
Singapore Paincare TCM Wellness,clinic,1.2913006,103.8575122
Raffles Medical,clinic,1.2910677,103.8589975
Raffles Medical,clinic,1.2910677,103.8589975
X Maris B. Clinic,clinic,1.3025494,103.8580478
Voon Eye Clinic,clinic,1.3005009,103.849542
Dawson Medical Singapore,clinic,1.2953713,103.8094704
Jade Medical Clinic,clinic,1.2891622,103.846639
Minmed Clinic (Redhill),clinic,1.2900423,103.8170888
Dr Plus Medical & Paincare Hougang,clinic,1.3703931,103.8954608
Trucare Medical & Surgery,clinic,1.3703744,103.8954267
Fundamental Aesthetic Medical Clinic,clinic,1.3705083,103.8954421
The Cheery Child Clinic,clinic,1.3704387,103.8954645
Onecare Clinic,clinic,1.3870608,103.7621248
Singapore Chee Chung Huay Free Clinic,clinic,1.3310478,103.8796607
Pinnacle Family Clinic,clinic,1.3224108,103.7637757
Bukit Timah Clinic,clinic,1.3246212,103.8091001
Raffles Medical,clinic,1.3539705,103.9452485
HMI Onecare Clinic,clinic,1.3917097,103.8800584
Vitacare Family Clinic,clinic,1.3916529,103.8796958
Shalom Clinic + Surgery,clinic,1.2864907,103.8035632
Pinnacle Family Clinic,clinic,1.3661446,103.775101
University Health Service,clinic,1.3454092,103.6826509
University Health Centre,clinic,1.2990471,103.7764275
Healthcare Medical @ Rail Mall,clinic,1.3596366,103.7676375
Pioneer Polyclinic,clinic,1.3384858,103.6990234
Toa Payoh Polyclinic,clinic,1.3345679,103.8589396
Sian Chay Medical Institution,clinic,1.3955747,103.8727392
Queenstown Polyclinic,clinic,1.2984718,103.8010321
Pasir Ris Polyclinic,clinic,1.3686044,103.959237
Caring Community Clinic,clinic,1.3091159,103.8517737
Kwan In Welfare Free Clinic,clinic,1.3203613,103.9054692
New Hope Community Services,clinic,1.2758275,103.8312669
Econ Medicare Centre,clinic,1.3785128,103.7593691
,clinic,1.3211833,104.020107
Trinity Mediplus,clinic,1.3150341,103.8598005
Tan Kan Ming Chinese Medical Care,clinic,1.3249428,103.8536414
Yishun Polyclinic,clinic,1.4304666,103.8392201
Sungei Gedong Medical Centre,clinic,1.4196386,103.6972929
Oriental Hair Studio,clinic,1.3011235,103.9055104
Urban Homme Face and Beauty studio,clinic,1.3010694,103.9056066
Mary Chia Beauty and Slimming Specialist,clinic,1.3010996,103.9056621
Thomson Pediatric Centre,clinic,1.3011449,103.9057288
Datsumo Labo,clinic,1.3011686,103.9057632
SKN Mediesthetics and Hair Centre,clinic,1.3013959,103.9054874
Parkway Women & Fertility Clinic,clinic,1.3014214,103.9056949
Aesthetic Work Medical Associates,clinic,1.3013387,103.9057601
Spacio Beauty,clinic,1.3012901,103.905794
Kinder Clinic,clinic,1.3012164,103.9058506
Live Skin Face,clinic,1.3013632,103.9056299
Eurosense,clinic,1.3012032,103.9055939
Sixth Sense Beauty,clinic,1.3012546,103.9055999
Kallang Polyclinic And Long Term Care,clinic,1.3168059,103.8587533
Eunos Polyclinic,clinic,1.3173741,103.9057677
Bukit Panjang Polyclinic and Senja Nursing Home,clinic,1.3828717,103.7603904
Punggol Family Clinic,clinic,1.4114286,103.897722
,clinic,1.4398639,103.8006274
,clinic,1.275773,103.8312777
Econ Medicare,clinic,1.3907822,103.8533174
Camden Medical Centre,clinic,1.3031436,103.8238969
,clinic,1.3743474,103.845657
Khatib Polyclinic,clinic,1.4182141,103.8344173
Hougang Polyclinic,clinic,1.369934,103.8890148
Choa Chu Kang Polyclinic,clinic,1.3822883,103.750752
Eden Dental Surgery,dentist,1.368865,103.958232
Neo Smiles Dental Studio,dentist,1.3257047,103.9320408
Wan's Dentist,dentist,1.3108455,103.901176
Westfield Dental Surgery,dentist,1.3107822,103.9012261
International Dental Centre,dentist,1.2825307,103.8469977
Smilepoint,dentist,1.311057,103.7965005
Vincent's Dental Surgery,dentist,1.3082826,103.8951797
Oliver Dental Surgery,dentist,1.3065832,103.8956005
Raintree Dental Clinic,dentist,1.3057571,103.9044803
Canaan Dental Surgery,dentist,1.3131242,103.9264492
The Dental Practice,dentist,1.3151595,103.8918938
Dental Surgery,dentist,1.3167746,103.9017317
Nam Fung Dental Surgery,dentist,1.3147407,103.8910426
Nanyang Dentist,dentist,1.3120138,103.8767639
Q&M Dental Surgery (Hougang),dentist,1.3704538,103.8954633
Dental Focus,dentist,1.3164253,103.8994402
Raffles Dental,dentist,1.3783761,103.7639565
Dr Lam's Dental Surgery,dentist,1.3064296,103.9047233
Coast Dental,dentist,1.3063195,103.9047992
Azure Dental,dentist,1.3310028,103.7963823
Icon Dental Surgeons,dentist,1.3314921,103.7948908
Q&M Dental Surgery,dentist,1.3638425,103.8650391
Nuffield Dental,dentist,1.3634203,103.8657066
Pure Dental Studio,dentist,1.3649404,103.8660422
Dental Designs,dentist,1.2819195,103.8482084
Your River Valley Dentist is Here,dentist,1.2941389,103.8422451
Ascent Dental Surgeons,dentist,1.3419993,103.7745628
Gentle Dental Group,dentist,1.3409993,103.7721856
Pure Dental,dentist,1.3404612,103.77398
Gentle Dental Group,dentist,1.2954357,103.8301715
Horizon Dental Surgery,dentist,1.2872178,103.8405964
Q&M Dental Centre (River Valley),dentist,1.2962809,103.8300802
My Braces Clinic,dentist,1.3103126,103.7963925
Rochor Dental Clinic,dentist,1.3017517,103.8525453
Family Dental Centre,dentist,1.3225539,103.8534591
LVDA Dental Centre,dentist,1.3528108,103.8344487
Q&M Dental Centre,dentist,1.3263297,103.8427334
Jurong Dental Surgery,dentist,1.349609,103.7193168
Dental Surgery,dentist,1.3692387,103.8498585
Crown Dental Clinic,dentist,1.3067515,103.9059817
Smile Dental Group,dentist,1.3077289,103.9073671
Redhill Dental Surgery,dentist,1.2881403,103.815157
Smile Concept Dental Practice,dentist,1.3022771,103.8767596
M K Dental Surgery,dentist,1.329663,103.9023403
Q & M Dental Surgery,dentist,1.3320548,103.9140215
Manchester Dental Care,dentist,1.3332775,103.9143671
B. K. Lim Dental Surgery,dentist,1.3323828,103.9146377
NEUGen Dental,dentist,1.3336103,103.9148519
Pan Island dental Surgery,dentist,1.3325618,103.9142633
Q&M Dental Surgery,dentist,1.3502367,103.8727968
Q&M Dental Surgery (Hougang Central) Pte Ltd,dentist,1.3715289,103.8933129
Mandarin Dental Centre,dentist,1.2833402,103.81578
G.H. Goh Dental Surgery,dentist,1.2836612,103.8159172
Ngoi Dental Surgery,dentist,1.3474136,103.7170843
Atria-Pan Dental Group,dentist,1.320794,103.748094
Tripod Dental Clinic,dentist,1.3126391,103.8721115
Tripod Dental Clinic,dentist,1.3286916,103.8854568
West Coast Dental,dentist,1.2915621,103.8568581
Nuffield Dental Harbourfront,dentist,1.2641439,103.820089
Unity Denticare,dentist,1.2640586,103.8204475
Dental Focus,dentist,1.3192652,103.8640623
Smile Doctor Dentalcare,dentist,1.4064043,103.9016745
Q&M Dental Surgery,dentist,1.3592316,103.75103
Q&M Dental Surgery,dentist,1.3591361,103.7519778
Vista Dental Surgery,dentist,1.3591801,103.7518632
Q&M Dental Centre,dentist,1.3111377,103.8566198
Unity Dental Surgery,dentist,1.3184365,103.8997388
Q&M Dental Surgery,dentist,1.3399601,103.7740475
Depacific Dental Group,dentist,1.3416444,103.6926113
TSD Dental Group,dentist,1.3850229,103.7430261
British Dental Surgery,dentist,1.3852622,103.7429416
Vista Dental Surgery,dentist,1.3921732,103.8954867
Tai Dental Surgery,dentist,1.3234271,103.9239595
Luminous,dentist,1.3236722,103.9237244
Dr Seow Dental Clinic,dentist,1.3072494,103.7930827
Dover Dental Surgery,dentist,1.3047532,103.7816055
White Eco Dental Care,dentist,1.302542,103.9067472
Smile Arts Dental Studio,dentist,1.3024587,103.9071876
Littke India Dentist,dentist,1.3068994,103.8515923
Casa Dental (Holland),dentist,1.3085503,103.7929917
Smile Dental Surgery,dentist,1.3920084,103.8947802
Q&M Dental Surgery (Redhill MRT),dentist,1.2891955,103.8172116
Sengkang Dental Surgery,dentist,1.3855648,103.9016237
NTUC Health Denticare,dentist,1.3742216,103.8855596
Tiong Bahru Dental Surgery,dentist,1.2864097,103.8281305
Teeth @ Tiong Bahru,dentist,1.286045,103.8290044
SmileArts @ Tiong Bahru,dentist,1.2860349,103.828648
Bright Smile Dental Surgery,dentist,1.2854949,103.8269515
Q&M,dentist,1.2857247,103.8266433
Greenlife Dental Clinic,dentist,1.2854362,103.826988
Advanced Dental,dentist,1.3944154,103.913105
The Dental Inn,dentist,1.3941729,103.9129297
Q&M Dental Surgery (Sengkang),dentist,1.3975985,103.8969048
Q&M Dental Surgery (Eunos MRT),dentist,1.319851,103.9034449
NTUC Health Denticare (Bishan),dentist,1.3489348,103.849542
Tanglin Dental @ Bishan,dentist,1.3491908,103.8490322
The Smile Clinique,dentist,1.3485077,103.8495687
Pure Dental,dentist,1.3486686,103.8493614
Royce Dental Surgery,dentist,1.3483334,103.8492972
T&T Dental Surgery,dentist,1.3486548,103.8485713
City Dental Surgery,dentist,1.2912057,103.8512639
Shenton Dental Surgery,dentist,1.2914877,103.8510405
Le MinT's Dental Surgery,dentist,1.2910162,103.8510291
Q&M Dental Surgery (Buangkok Mrt),dentist,1.3833838,103.8929339
NTUC Health Denticare (Ang Mo Kio),dentist,1.3693255,103.8483566
Liverpool Dental Care,dentist,1.3702097,103.8473144
Nuffield Dental Jewel,dentist,1.3048813,103.8303086
AOMS Japanese Dental,dentist,1.3047194,103.830543
Lee & Ong,dentist,1.3056003,103.8300766
depacific,dentist,1.3266743,103.8454947
DP Dental,dentist,1.3592884,103.8850064
Crown Dental Surgery,dentist,1.3581255,103.8845532
King's Dental Surgery (Kovan) Pte Ltd,dentist,1.3585469,103.8846926
Q&M Dental Surgery (Kovan) Pte Ltd,dentist,1.3585735,103.8842808
Pang Dental,dentist,1.3578654,103.8835372
Neo Smiles Dental Studio Kovan,dentist,1.3589594,103.8872185
Nuffield Dental Central,dentist,1.3050119,103.8515196
Q&M Dental Surgery (Payar Lebar),dentist,1.3175358,103.8927126
Q&M Dental Surgery (Tanjong Katong),dentist,1.3149473,103.8948214
Smiles R Us Dental Clinic,dentist,1.3144959,103.8945717
The Dental Practice (Paya Lebar),dentist,1.3190869,103.8946342
Q&M Dental Centre (Bugis),dentist,1.2989699,103.8552698
Q&M Dental Surgery (Seletar),dentist,1.3916336,103.8761587
Royce Dental Orthodontic Centre,dentist,1.3917445,103.8758875
teeth.Q,dentist,1.3919503,103.8712207
B9 Dental Centre,dentist,1.3328507,103.8477212
Smile Central Clinic,dentist,1.3320964,103.8501775
Q&M Dental,dentist,1.3112363,103.7959918
International Plaza Dental Surgeons,dentist,1.2758486,103.8462522
Smile Central Clinic,dentist,1.3191377,103.8863251
Raffles Dental,dentist,1.3725771,103.9496667
Q&M Dental Surgery,dentist,1.3725869,103.9494728
Rochor Dental Clinic,dentist,1.3026118,103.8523198
Toof Doctor,dentist,1.2759416,103.8411717
iDental,dentist,1.2778601,103.8474883
Bright Dental Surgery,dentist,1.3628253,103.888254
B9 Dental Centre (Clementi),dentist,1.3142384,103.7648427
Mandarin Dental Centre,dentist,1.3616299,103.8519941
Advanced Dental,dentist,1.4167455,103.9017213
Thomson Plaza Dental Surgery,dentist,1.3549339,103.8304205
Epismile Inc Dental group Pte Ltd,dentist,1.3545174,103.8314278
Faith Dental Surgery,dentist,1.3699728,103.8724153
Q&M Dental Centre,dentist,1.3339268,103.8489192
Sunshine Dental,dentist,1.3022448,103.8620962
Glory Dental Surgery,dentist,1.3035661,103.9007459
Royce Orthodontic & Paediatric Dental Centre,dentist,1.3051483,103.9052085
TS Dental Care,dentist,1.3085329,103.8621557
Q & M Dental Surgery (Jurong West),dentist,1.3395352,103.7070067
TSD Dental Group (Tampines),dentist,1.3549877,103.9444193
Smile Arts Dental Studio,dentist,1.3828371,103.8936376
Newlife Dental Practice,dentist,1.289245,103.8465729
Smiles R Us,dentist,1.3998721,103.9192884
Q&M,dentist,1.4181979,103.8414082
Newport Dental,dentist,1.3023029,103.8733077
Q&M,dentist,1.2915727,103.8505353
Bliss Dental (Hougang),dentist,1.3758402,103.8796411
TSD Dental Group (Hougang),dentist,1.371269,103.8935907
Vista Dental Surgery,dentist,1.3711873,103.8938084
Le Mint's Dental Centre,dentist,1.30661,103.9062548
Teeth.Q,dentist,1.3627312,103.8950703
St. Andrew's Dental Surgeons,dentist,1.2748043,103.8437023
Sembawang Dental Surgery,dentist,1.4530155,103.8168459
Royce Dental Surgery,dentist,1.3387253,103.8717817
Luminous,dentist,1.3743619,103.8865515
Advanced Dental Toa Payoh,dentist,1.335338,103.8565629
AllSmiles Dental Care Rochor,dentist,1.3050567,103.8513572
Li Dental Centre,dentist,1.3006865,103.8493521
Harmony Dental Surgery,dentist,1.3733799,103.8864082
,dentist,1.3740706,103.886992
The Dental Practice,dentist,1.3373225,103.921251
Amoy street dental,dentist,1.2806309,103.8470752
Advanced Dental,dentist,1.3183477,103.8631342
Nuffield Dental,dentist,1.3112519,103.7938571
DePacific Dental,dentist,1.327036,103.8464306
Q&M Dental Surgery,dentist,1.3485978,103.8481904
Absolute Family Dental,dentist,1.3177486,103.8619364
Toothsmith,dentist,1.3310671,103.8687047
Delta Dental Surgeons,dentist,1.3094964,103.8644371
Tooth Matters Dental Surgery,dentist,1.2966658,103.8534251
Q&M Dental Surgery,dentist,1.3202941,103.8618426
Joy Dental Centre (Punggol),dentist,1.4094213,103.9051175
Joy Dental Centre,dentist,1.283332,103.816864
The Dental Academy Choa Chu Kang,dentist,1.3740169,103.7466891
Advanced Dental,dentist,1.3734942,103.9484491
Twinkle Family Dentalcare,dentist,1.3741672,103.9485354
Advanced Dental @ Bukit Panjang,dentist,1.3780804,103.7731787
Smile Arts,dentist,1.363292,103.7642657
DennisTan.com.sg - Veneers Singapore,dentist,1.283571,103.8522148
Bethel Dental Surgery,dentist,1.3805246,103.7642492
Ng & Lum Dental Surgery,dentist,1.3021639,103.8495316
Denticare,dentist,1.3135501,103.7631848
Smilefocus,dentist,1.3031326,103.8238791
GPA Dental @ Parkview Square,dentist,1.3002416,103.8573517
Q&M,dentist,1.2856707,103.8451123
Tanglin Dental,dentist,1.3223571,103.763775
Q&M Dental Surgery,dentist,1.354389,103.9447323
Polygems Dental Care,dentist,1.3916656,103.8797562
Royce Dental Surgery,dentist,1.3642934,103.8651361
The Dental Clinic,dentist,1.3579446,103.7680083
C&A Dental Studio,dentist,1.3011212,103.905694
NTUC Denticare,dentist,1.3014374,103.9055488
Dental Icon,dentist,1.3014787,103.9056085
Theng & Partners,dentist,1.3012566,103.9058163
Royce Dental Surgery,dentist,1.3013415,103.9055981
Integrated Building (CGH-SACH),hospital,1.3413012,103.9483102
Institute of Mental Health,hospital,1.3818667,103.8845994
Pacific Family Clinic,hospital,1.2891999,103.8162752
Singapore Advanced Medicine Proton Therapy,hospital,1.3010276,103.7931057
National Cancer Centre Singapore Proton Therapy Centre,hospital,1.2813333,103.8380544
Urgent Care Centre,hospital,1.2869166,103.8016072
Farrer Park Hospital,hospital,1.3126,103.854
Priya Sen Skin & Laser Centre,hospital,1.3225665,103.8136561
